doc_id,title,article_chars,sentence_count,top_k,summary_chars,selected_indices,summary_text,has_reference,source,rouge1_f,rouge2_f,rougeL_f
8,Chùm ảnh : Ám_ảnh từ hiện_trường vụ 2 thi_thể giấu trong thùng bê_tông,1864,20,3,542,"[10, 11, 12]","Dưới đây là một_số hình_ảnh từ hiện_trường vụ_việc . Chiều ngày 16/5 , cơ_quan điều_tra Công_an tỉnh Bình_Dương thông_báo ai có thông_tin liên_quan đến vụ án_mạng cũng như các tử_thi có đặc_điểm nhận_dạng như trên , xin cung_cấp thông_tin về phòng Cảnh_sát hình_sự Công_an tỉnh Bình_Dương , địa_chỉ : Số 615 , Đại_lộ Bình_Dương , phường Hiệp_Thành , thành_phố Thủ_Dầu_Một , tỉnh Bình_Dương hoặc liên_hệ số điện_thoại : 0989 95 17 95 gặp điều_tra_viên Lê_Xuân_Sang để phối_hợp điều_tra , giải_quyết . Công_an đang truy_tìm danh_tính nạn_nhân .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.3865546218487395,0.20338983050847456,0.31092436974789917
8,Chùm ảnh : Ám_ảnh từ hiện_trường vụ 2 thi_thể giấu trong thùng bê_tông,1864,20,4,588,"[3, 10, 11, 12]","Người còn lại bị đè lên bởi lớp bê_tông dày . Dưới đây là một_số hình_ảnh từ hiện_trường vụ_việc . Chiều ngày 16/5 , cơ_quan điều_tra Công_an tỉnh Bình_Dương thông_báo ai có thông_tin liên_quan đến vụ án_mạng cũng như các tử_thi có đặc_điểm nhận_dạng như trên , xin cung_cấp thông_tin về phòng Cảnh_sát hình_sự Công_an tỉnh Bình_Dương , địa_chỉ : Số 615 , Đại_lộ Bình_Dương , phường Hiệp_Thành , thành_phố Thủ_Dầu_Một , tỉnh Bình_Dương hoặc liên_hệ số điện_thoại : 0989 95 17 95 gặp điều_tra_viên Lê_Xuân_Sang để phối_hợp điều_tra , giải_quyết . Công_an đang truy_tìm danh_tính nạn_nhân .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.35937500000000006,0.2125984251968504,0.2890625
8,Chùm ảnh : Ám_ảnh từ hiện_trường vụ 2 thi_thể giấu trong thùng bê_tông,1864,20,5,672,"[3, 8, 10, 11, 12]","Người còn lại bị đè lên bởi lớp bê_tông dày . Tử_thi thứ hai cũng giới_tính nam , cao hơn 1,6 m , tóc ngắn mặc áo_khoác màu đen . Dưới đây là một_số hình_ảnh từ hiện_trường vụ_việc . Chiều ngày 16/5 , cơ_quan điều_tra Công_an tỉnh Bình_Dương thông_báo ai có thông_tin liên_quan đến vụ án_mạng cũng như các tử_thi có đặc_điểm nhận_dạng như trên , xin cung_cấp thông_tin về phòng Cảnh_sát hình_sự Công_an tỉnh Bình_Dương , địa_chỉ : Số 615 , Đại_lộ Bình_Dương , phường Hiệp_Thành , thành_phố Thủ_Dầu_Một , tỉnh Bình_Dương hoặc liên_hệ số điện_thoại : 0989 95 17 95 gặp điều_tra_viên Lê_Xuân_Sang để phối_hợp điều_tra , giải_quyết . Công_an đang truy_tìm danh_tính nạn_nhân .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.3578947368421053,0.19787985865724383,0.2596491228070176
9,"Khởi_tố nguyên Chủ_tịch phường "" ăn "" đất nghĩa_trang",1792,16,2,88,"[13, 15]","Hiện , cơ_quan_chức_năng đang tiếp_tục điều_tra làm rõ . Các giấy_tờ liên_quan vụ_việc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4912280701754386,0.21818181818181817,0.2456140350877193
9,"Khởi_tố nguyên Chủ_tịch phường "" ăn "" đất nghĩa_trang",1792,16,3,505,"[0, 13, 15]","Chiều 11/3 , theo Công_an thị_xã Điện_Bàn , tỉnh Quảng_Nam , đơn_vị đã có quyết_định khởi_tố vụ án , khởi_tố bị_can đối_với ông Thân_Cầu , nguyên Chủ_tịch UBND phường Điện_Nam_Đông với hành_vi lạm_dụng chức_vụ quyền_hạn trong khi thi_hành công_vụ ; ông Đỗ_Búp , nguyên Trưởng_ban Quản_trang Điện_Nam_Đông ; Ngô_Hải_Bình , thành_viên ban Quản_trang Điện_Nam_Đông cùng về hành_vi lạm_quyền trong khi thi_hành công_vụ . Hiện , cơ_quan_chức_năng đang tiếp_tục điều_tra làm rõ . Các giấy_tờ liên_quan vụ_việc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.25806451612903225,0.11956521739130434,0.16129032258064518
9,"Khởi_tố nguyên Chủ_tịch phường "" ăn "" đất nghĩa_trang",1792,16,4,656,"[0, 10, 13, 15]","Chiều 11/3 , theo Công_an thị_xã Điện_Bàn , tỉnh Quảng_Nam , đơn_vị đã có quyết_định khởi_tố vụ án , khởi_tố bị_can đối_với ông Thân_Cầu , nguyên Chủ_tịch UBND phường Điện_Nam_Đông với hành_vi lạm_dụng chức_vụ quyền_hạn trong khi thi_hành công_vụ ; ông Đỗ_Búp , nguyên Trưởng_ban Quản_trang Điện_Nam_Đông ; Ngô_Hải_Bình , thành_viên ban Quản_trang Điện_Nam_Đông cùng về hành_vi lạm_quyền trong khi thi_hành công_vụ . Ngoài_ra , ông Bình được xác_định đã thu phí , lệ_phí xây_dựng mộ từ tổ xây_dựng với số tiền 10 % tổng giá_trị 1 ngôi mộ để nộp vào ngân_sách phường . Hiện , cơ_quan_chức_năng đang tiếp_tục điều_tra làm rõ . Các giấy_tờ liên_quan vụ_việc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.20425531914893616,0.10300429184549356,0.13617021276595748
9,"Khởi_tố nguyên Chủ_tịch phường "" ăn "" đất nghĩa_trang",1792,16,5,665,"[0, 3, 10, 13, 15]","Chiều 11/3 , theo Công_an thị_xã Điện_Bàn , tỉnh Quảng_Nam , đơn_vị đã có quyết_định khởi_tố vụ án , khởi_tố bị_can đối_với ông Thân_Cầu , nguyên Chủ_tịch UBND phường Điện_Nam_Đông với hành_vi lạm_dụng chức_vụ quyền_hạn trong khi thi_hành công_vụ ; ông Đỗ_Búp , nguyên Trưởng_ban Quản_trang Điện_Nam_Đông ; Ngô_Hải_Bình , thành_viên ban Quản_trang Điện_Nam_Đông cùng về hành_vi lạm_quyền trong khi thi_hành công_vụ . 500 m2 . Ngoài_ra , ông Bình được xác_định đã thu phí , lệ_phí xây_dựng mộ từ tổ xây_dựng với số tiền 10 % tổng giá_trị 1 ngôi mộ để nộp vào ngân_sách phường . Hiện , cơ_quan_chức_năng đang tiếp_tục điều_tra làm rõ . Các giấy_tờ liên_quan vụ_việc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.20253164556962022,0.1021276595744681,0.13502109704641352
10,Khởi_tố nhóm đối_tượng đánh người đàn_ông tử_vong để ép trả nợ,1470,23,2,82,"[19, 21]","bị chấn_thương sọ não nặng , chấn_thương vùng bụng và chẩn_đoán vỡ gan . tử_vong .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4266666666666667,0.0821917808219178,0.32
10,Khởi_tố nhóm đối_tượng đánh người đàn_ông tử_vong để ép trả nợ,1470,23,3,175,"[17, 19, 21]","được một chiếc taxi chở đến bệnh_viện Đa_khoa tỉnh Gia_Lai cấp_cứu trong tình_trạng hôn_mê . bị chấn_thương sọ não nặng , chấn_thương vùng bụng và chẩn_đoán vỡ gan . tử_vong .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5523809523809524,0.05825242718446602,0.34285714285714286
10,Khởi_tố nhóm đối_tượng đánh người đàn_ông tử_vong để ép trả nợ,1470,23,4,232,"[17, 19, 21, 22]","được một chiếc taxi chở đến bệnh_viện Đa_khoa tỉnh Gia_Lai cấp_cứu trong tình_trạng hôn_mê . bị chấn_thương sọ não nặng , chấn_thương vùng bụng và chẩn_đoán vỡ gan . tử_vong . Hiện_trường xảy ra vụ án_mạng xuất_phát từ việc đòi nợ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.512,0.08130081300813008,0.30399999999999994
10,Khởi_tố nhóm đối_tượng đánh người đàn_ông tử_vong để ép trả nợ,1470,23,5,425,"[0, 17, 19, 21, 22]","Ngày 16/1 , cơ_quan CSĐT Công_an tỉnh Gia_Lai cho biết , cơ_quan này vừa ra quyết_định khởi_tố vụ án về hành_vi giết người đối_với băng_nhóm đòi nợ thuê , đánh chết người xảy ra trên địa_bàn . được một chiếc taxi chở đến bệnh_viện Đa_khoa tỉnh Gia_Lai cấp_cứu trong tình_trạng hôn_mê . bị chấn_thương sọ não nặng , chấn_thương vùng bụng và chẩn_đoán vỡ gan . tử_vong . Hiện_trường xảy ra vụ án_mạng xuất_phát từ việc đòi nợ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4021164021164021,0.11764705882352941,0.25396825396825395
11,Đề_nghị truy_tố kẻ đâm chết người vì bạn gái bị trêu_ghẹo,1227,13,2,285,"[0, 4]","Ngày 14/9 , phòng Cảnh_sát Hình_sự Công_an Nghệ_An vừa hoàn_tất kết_luận điều_tra , đề_nghị VKSND tỉnh truy_tố bị_can Hoàng_Đình_Nghĩa ( SN 1993 ) trú tại xóm Vạn_Thành , xã Long_Thành , huyện Yên_Thành , tỉnh Nghệ_An về tội Giết người . Vì_vậy , chị này đã dùng một sợi dây đánh trả .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.31666666666666665,0.11864406779661017,0.21666666666666665
11,Đề_nghị truy_tố kẻ đâm chết người vì bạn gái bị trêu_ghẹo,1227,13,3,343,"[0, 4, 11]","Ngày 14/9 , phòng Cảnh_sát Hình_sự Công_an Nghệ_An vừa hoàn_tất kết_luận điều_tra , đề_nghị VKSND tỉnh truy_tố bị_can Hoàng_Đình_Nghĩa ( SN 1993 ) trú tại xóm Vạn_Thành , xã Long_Thành , huyện Yên_Thành , tỉnh Nghệ_An về tội Giết người . Vì_vậy , chị này đã dùng một sợi dây đánh trả . Nạn_nhân được mọi người đưa đi cấp_cứu nhưng đã tử_vong .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.28776978417266186,0.1167883211678832,0.2302158273381295
11,Đề_nghị truy_tố kẻ đâm chết người vì bạn gái bị trêu_ghẹo,1227,13,4,436,"[0, 4, 6, 11]","Ngày 14/9 , phòng Cảnh_sát Hình_sự Công_an Nghệ_An vừa hoàn_tất kết_luận điều_tra , đề_nghị VKSND tỉnh truy_tố bị_can Hoàng_Đình_Nghĩa ( SN 1993 ) trú tại xóm Vạn_Thành , xã Long_Thành , huyện Yên_Thành , tỉnh Nghệ_An về tội Giết người . Vì_vậy , chị này đã dùng một sợi dây đánh trả . Do tức_giận , B. gọi thêm 3 người bạn nữa đến chặn xe Nghĩa nên giữa hai bên xảy ra cãi_vã . Nạn_nhân được mọi người đưa đi cấp_cứu nhưng đã tử_vong .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.2514285714285714,0.12716763005780346,0.18285714285714286
11,Đề_nghị truy_tố kẻ đâm chết người vì bạn gái bị trêu_ghẹo,1227,13,5,503,"[0, 4, 6, 11, 12]","Ngày 14/9 , phòng Cảnh_sát Hình_sự Công_an Nghệ_An vừa hoàn_tất kết_luận điều_tra , đề_nghị VKSND tỉnh truy_tố bị_can Hoàng_Đình_Nghĩa ( SN 1993 ) trú tại xóm Vạn_Thành , xã Long_Thành , huyện Yên_Thành , tỉnh Nghệ_An về tội Giết người . Vì_vậy , chị này đã dùng một sợi dây đánh trả . Do tức_giận , B. gọi thêm 3 người bạn nữa đến chặn xe Nghĩa nên giữa hai bên xảy ra cãi_vã . Nạn_nhân được mọi người đưa đi cấp_cứu nhưng đã tử_vong . Biết không_thể_nào thoát tội , Nghĩa đến cơ_quan công_an đầu_thú .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.23469387755102045,0.1134020618556701,0.16326530612244897
12,Nghi_án chồng giết vợ rồi cắt xác phi_tang : Hung_thủ là người thế_nào ?,1910,25,2,154,"[20, 22]","Hai vợ_chồng có dành_dụm mua được vài mảnh đất ở khu Sam_Sung , Thái_Nguyên , Sóc_Sơn . Hiện , vụ_việc vẫn đang được cơ_quan_chức_năng điều_tra , làm rõ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.43902439024390244,0.08264462809917356,0.2601626016260163
12,Nghi_án chồng giết vợ rồi cắt xác phi_tang : Hung_thủ là người thế_nào ?,1910,25,3,207,"[6, 20, 22]","mới lấy bà H. - nạn_nhân trong nghi_án từ năm 2017 . Hai vợ_chồng có dành_dụm mua được vài mảnh đất ở khu Sam_Sung , Thái_Nguyên , Sóc_Sơn . Hiện , vụ_việc vẫn đang được cơ_quan_chức_năng điều_tra , làm rõ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.557142857142857,0.11594202898550725,0.3285714285714285
12,Nghi_án chồng giết vợ rồi cắt xác phi_tang : Hung_thủ là người thế_nào ?,1910,25,4,260,"[6, 16, 20, 22]","mới lấy bà H. - nạn_nhân trong nghi_án từ năm 2017 . Đến hôm sau thì thấy công_an đến hỏi tôi mới tin "" . Hai vợ_chồng có dành_dụm mua được vài mảnh đất ở khu Sam_Sung , Thái_Nguyên , Sóc_Sơn . Hiện , vụ_việc vẫn đang được cơ_quan_chức_năng điều_tra , làm rõ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.6075949367088608,0.11538461538461538,0.3037974683544304
12,Nghi_án chồng giết vợ rồi cắt xác phi_tang : Hung_thủ là người thế_nào ?,1910,25,5,348,"[3, 6, 16, 20, 22]",", tên thường gọi là L. , trú tại thôn Giao_Tác , xã Liên_Hà , huyện Đông_Anh , Hà_Nội . mới lấy bà H. - nạn_nhân trong nghi_án từ năm 2017 . Đến hôm sau thì thấy công_an đến hỏi tôi mới tin "" . Hai vợ_chồng có dành_dụm mua được vài mảnh đất ở khu Sam_Sung , Thái_Nguyên , Sóc_Sơn . Hiện , vụ_việc vẫn đang được cơ_quan_chức_năng điều_tra , làm rõ .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5837837837837838,0.19672131147540983,0.2594594594594595
13,Phản_ứng của người Đà_Nẵng trước thông_tin cựu Viện phó Nguyễn_Hữu_Linh bị khởi_tố,2907,22,2,159,"[2, 12]","Đây là diễn_biến mới nhất liên_quan đến sự_việc gây "" bão "" dư_luận suốt gần 1 tháng qua . Vẫn như từ lúc xảy ra vụ_việc đến nay , căn nhà đóng chặt cửa cổng .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.467741935483871,0.06557377049180327,0.27419354838709675
13,Phản_ứng của người Đà_Nẵng trước thông_tin cựu Viện phó Nguyễn_Hữu_Linh bị khởi_tố,2907,22,3,255,"[1, 2, 12]","Đồng_thời , ông Linh được cho tại_ngoại , tuy_nhiên bị cấm xuất_cảnh , cấm đi khỏi nơi cư_trú . Đây là diễn_biến mới nhất liên_quan đến sự_việc gây "" bão "" dư_luận suốt gần 1 tháng qua . Vẫn như từ lúc xảy ra vụ_việc đến nay , căn nhà đóng chặt cửa cổng .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5324675324675324,0.09210526315789473,0.27272727272727276
13,Phản_ứng của người Đà_Nẵng trước thông_tin cựu Viện phó Nguyễn_Hữu_Linh bị khởi_tố,2907,22,4,595,"[0, 1, 2, 12]","Chiều 21/4 , Cơ_quan Cảnh_sát điều_tra Công_an quận 4 , TP. Hồ_Chí_Minh đã khởi_tố vụ án , khởi_tố bị_can , đồng_thời chuyển hồ_sơ , chứng_cứ sang VKSND cùng cấp để xem_xét phê_chuẩn đối_với ông Nguyễn_Hữu_Linh , SN 1958 , trú quận Hải_Châu , TP. Đà_Nẵng , về hành_vi Dâm_ô đối_với người dưới 16 tuổi , theo Điều 146 bộ Luật_hình_sự 2015 . Đồng_thời , ông Linh được cho tại_ngoại , tuy_nhiên bị cấm xuất_cảnh , cấm đi khỏi nơi cư_trú . Đây là diễn_biến mới nhất liên_quan đến sự_việc gây "" bão "" dư_luận suốt gần 1 tháng qua . Vẫn như từ lúc xảy ra vụ_việc đến nay , căn nhà đóng chặt cửa cổng .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.46692607003891046,0.14901960784313725,0.24902723735408558
13,Phản_ứng của người Đà_Nẵng trước thông_tin cựu Viện phó Nguyễn_Hữu_Linh bị khởi_tố,2907,22,5,686,"[0, 1, 2, 11, 12]","Chiều 21/4 , Cơ_quan Cảnh_sát điều_tra Công_an quận 4 , TP. Hồ_Chí_Minh đã khởi_tố vụ án , khởi_tố bị_can , đồng_thời chuyển hồ_sơ , chứng_cứ sang VKSND cùng cấp để xem_xét phê_chuẩn đối_với ông Nguyễn_Hữu_Linh , SN 1958 , trú quận Hải_Châu , TP. Đà_Nẵng , về hành_vi Dâm_ô đối_với người dưới 16 tuổi , theo Điều 146 bộ Luật_hình_sự 2015 . Đồng_thời , ông Linh được cho tại_ngoại , tuy_nhiên bị cấm xuất_cảnh , cấm đi khỏi nơi cư_trú . Đây là diễn_biến mới nhất liên_quan đến sự_việc gây "" bão "" dư_luận suốt gần 1 tháng qua . Sau khi bị một_số đối_tượng xấu bôi bẩn thì cánh cổng nhà vị này đã được trang_hoàng lại . Vẫn như từ lúc xảy ra vụ_việc đến nay , căn nhà đóng chặt cửa cổng .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.42508710801393723,0.16842105263157894,0.23693379790940766
